Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl_prop[1]	bl_prop[2]	bl_prop[3]	bl_prop[4]	bl_prop[5]	bl_prop[6]	bl_prop[7]	bl_prop[8]	bl_prop[9]	bl_prop[10]	bl_prop[11]	bl_prop[12]	bl_prop[13]	bl_prop[14]	bl_prop[15]	bl_prop[16]	bl_prop[17]	bl_prop[18]	bl_prop[19]	bl_prop[20]	bl_prop[21]	bl_prop[22]	bl_prop[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	rate_mult[1]	rate_mult[2]	rate_mult[3]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tl
2770	-2413.54	-2444.14	30.6034	0.04798082	0.18444	0.363165	0.301645	0.15075	0.000976635	0.000654778	0.00491638	0.0135259	0.00631776	0.000516155	0.00169888	0.000429811	0.00119236	0.000195664	7.58595e-05	0.0030465	0.00633055	0.00458631	0.000238177	0.0025765	0.00108866	0.0032361	0.0014553	0.000607976	0.00747994	0.00719514	0.000845502	0.0141159	0.00946392	0.0710595	0.195498	0.0913145	0.00746031	0.0245549	0.00621233	0.0172339	0.00282806	0.00109644	0.0440329	0.0914993	0.0662888	0.00344252	0.0372397	0.015735	0.0467734	0.0210344	0.00878746	0.108112	0.103996	0.0122206	0.132528	0.318304	0.069064	0.0582149	0.381083	0.0408071	1	0.623725	2.67335	1.57684e-13	5.92626e-07	0.00416057	3.99584	0.06918683
2780	-2423.03	-2454.24	31.2131	0.063744	0.201677	0.335532	0.303334	0.159456	0.00302836	0.00499828	0.0044614	0.00935015	0.0175095	0.00154947	0.00297255	0.00142053	0.00395926	0.000151868	0.000278987	0.0049118	0.00581021	0.0102688	0.000237947	0.0038457	0.000800882	0.00169428	0.000467519	0.000523433	0.00676582	0.00745866	0.00265232	0.0318381	0.0525484	0.0469041	0.0983009	0.184082	0.0162901	0.0312513	0.0149344	0.0416249	0.00159664	0.00293308	0.0516392	0.0610844	0.107959	0.00250161	0.0404309	0.0084199	0.0178125	0.00491516	0.00550301	0.071131	0.0784151	0.0278847	0.0856749	0.272827	0.0249306	0.109004	0.397042	0.110522	1	0.24062	1.26067	1.99345e-10	2.10435e-05	0.0183044	3.98167	0.09511765
2790	-2410.14	-2440.58	30.4377	0.1049697	0.162091	0.333624	0.340545	0.163739	0.00276788	0.00404263	0.00259504	0.00724171	0.00850304	0.000710785	0.00240308	0.000724548	0.00300931	1.9334e-05	0.000249962	0.00554426	0.00336413	0.00168396	0.000290768	0.00073023	0.000324673	0.00388999	0.00216194	0.000521643	0.00585403	0.00752016	0.000598787	0.0427459	0.0624326	0.0400766	0.111838	0.131317	0.0109771	0.0371121	0.0111896	0.0464745	0.000298585	0.00386031	0.0856231	0.0519541	0.0260064	0.00449049	0.0112773	0.00501411	0.0600752	0.0333881	0.00805602	0.0904071	0.116138	0.00924741	0.115986	0.476032	0.0520291	0.0700177	0.238676	0.0472595	1	0.661462	2.48428	1.01417e-06	0.00149553	0.107358	3.89114	0.06475189
2800	-2416.8	-2447.68	30.8791	0.08886582	0.178602	0.340673	0.318341	0.162385	0.00378058	0.00524788	0.00206783	0.00404665	0.0081222	0.000434322	0.00162793	0.000769218	0.00159083	0.000470605	0.000324843	0.00574488	0.00299116	0.000928482	0.000742555	0.000915192	0.000272902	0.0027638	0.000630371	0.00138777	0.00571722	0.00462998	0.000529156	0.0678296	0.0941554	0.0371001	0.0726035	0.145725	0.00779243	0.0292077	0.013801	0.028542	0.00844341	0.00582821	0.103072	0.0536662	0.0166585	0.0133226	0.01642	0.00489631	0.0495871	0.0113099	0.0248989	0.102576	0.0830693	0.00949391	0.124597	0.327377	0.161865	0.0587756	0.230911	0.0964754	1	0.776788	2.33706	9.28659e-08	0.000453226	0.065459	3.93409	0.05573636
2810	-2415.73	-2447.12	31.3916	0.03206125	0.176886	0.344584	0.324986	0.153544	0.00219542	0.00495519	0.00493322	0.00886032	0.0050933	0.00160245	0.00187592	0.00216175	0.00108137	0.00151493	0.000443197	0.004048	0.00394879	0.000750624	0.00149138	0.00279011	0.000119164	0.00244009	0.000184534	0.00191723	0.00384495	0.00272816	0.000819726	0.0367128	0.082863	0.0824955	0.148166	0.0851725	0.0267969	0.03137	0.0361497	0.0180832	0.0253334	0.00741134	0.0676925	0.0660336	0.0125523	0.0249395	0.0466574	0.00199272	0.0408044	0.00308587	0.0320608	0.064297	0.0456215	0.0137078	0.0650733	0.405593	0.0157753	0.0690417	0.33008	0.114436	1	0.51936	2.30279	9.29946e-20	4.55726e-10	0.000212397	3.99979	0.05979981
2820	-2407.71	-2439.94	32.2296	0.03821532	0.177102	0.345004	0.334345	0.143548	0.00147745	0.00291184	0.0048815	0.0136608	0.00711514	0.000300735	0.00189024	0.00147494	0.00234014	0.000538625	0.000497206	0.00800164	0.00366826	0.0031373	0.0011836	0.00170894	0.000338516	0.00678408	0.000121052	0.00173694	0.00410183	0.00531766	0.000206524	0.0201301	0.0396736	0.06651	0.186127	0.0969432	0.00409749	0.0257543	0.0200959	0.0318843	0.00733872	0.00677439	0.109022	0.0499798	0.0427455	0.0161265	0.0232842	0.00461225	0.0924326	0.00164933	0.0236657	0.0558872	0.0724527	0.00281387	0.0958074	0.363981	0.0148846	0.0897756	0.327577	0.107975	1	0.407112	1.69589	9.81794e-17	1.47998e-08	0.000900073	3.9991	0.07339492
2830	-2414.27	-2445.2	30.9245	0.08836007	0.174767	0.353565	0.334696	0.136972	0.00270335	0.00474498	0.00529403	0.00369746	0.00713696	0.000264283	0.0019693	0.00136543	0.00166573	0.000414692	0.00105538	0.00599765	0.00424261	0.00524906	0.00148203	0.00151495	0.000166209	0.00293338	7.33942e-05	0.000944716	0.00205541	0.00372853	0.000113162	0.0459654	0.0806795	0.0900151	0.0628684	0.121351	0.00449364	0.0334842	0.0232166	0.0283226	0.00705106	0.0179447	0.101979	0.0721376	0.0892505	0.0251992	0.0257589	0.00282607	0.0498767	0.00124793	0.0160631	0.0349484	0.0633968	0.00192411	0.0718582	0.293435	0.0928211	0.115931	0.374499	0.0514551	1	0.574771	2.30147	8.49403e-08	0.000433474	0.0642601	3.93531	0.05881268
2840	-2418.1	-2448.61	30.5114	0.07384093	0.197778	0.339613	0.321488	0.141121	0.00110802	0.00919739	0.00495002	0.0128278	0.00958896	0.00119932	0.0025209	0.00133321	0.000351374	0.00183854	0.000183433	0.00294813	0.00585005	0.00130125	0.000544362	0.0028809	0.00132553	0.00319832	0.000287528	0.000993103	0.00233899	0.0100622	0.000968039	0.0142424	0.118222	0.0636271	0.164887	0.123256	0.0154159	0.0324034	0.017137	0.00451653	0.0236324	0.00235783	0.037895	0.075196	0.0167262	0.00699717	0.0370307	0.0170383	0.0411109	0.00369586	0.0127652	0.0300652	0.129338	0.0124431	0.110029	0.295784	0.0244835	0.0602455	0.441105	0.0683531	1	0.453887	2.43356	3.89383e-09	9.29257e-05	0.0339106	3.966	0.07779738
2850	-2419.48	-2451.31	31.8332	0.081847	0.188289	0.350581	0.322127	0.139004	0.00274682	0.00696779	0.00639385	0.00321718	0.00739746	0.00100176	0.000954362	0.000497788	0.00014707	0.00205423	2.95796e-05	0.00393922	0.00289266	0.00799983	0.00150818	0.00153858	0.000995477	0.00225622	0.00112658	0.000909116	0.000535261	0.00362084	0.00137859	0.0456978	0.11592	0.106372	0.0535229	0.123069	0.0166658	0.0158773	0.0082815	0.00244675	0.0341754	0.000492104	0.0655352	0.048124	0.13309	0.025091	0.0255967	0.0165614	0.0375359	0.0187424	0.0151246	0.00890493	0.0602385	0.0229351	0.0558515	0.393749	0.01189	0.0434608	0.428035	0.0670135	1	0.492203	1.83019	2.43985e-08	0.000232452	0.0496178	3.95015	0.06010843
2860	-2412.42	-2444.76	32.3402	0.02627631	0.184014	0.342621	0.314813	0.158553	0.00222534	0.0045102	0.00115109	0.00340529	0.00567035	0.000213769	0.000535287	0.000584448	0.00168438	0.000203215	1.10266e-05	0.00368922	0.00231359	0.0048139	0.000742332	0.000854867	0.00102006	0.00117111	0.0010917	0.00150219	0.00174089	0.00669403	0.000551006	0.0479813	0.097246	0.0248191	0.0734226	0.12226	0.00460914	0.0115415	0.0126015	0.0363175	0.0043816	0.000237748	0.0795445	0.0498842	0.103794	0.0160057	0.0184321	0.0219939	0.0252507	0.0235385	0.0323892	0.037536	0.144332	0.0118804	0.0652507	0.437096	0.0210676	0.0737028	0.356401	0.0464813	1	0.533012	1.89735	6.83388e-24	3.90863e-12	2.94876e-05	3.99997	0.04637929
2870	-2413.3	-2446.15	32.8564	0.05167633	0.182857	0.340468	0.312835	0.16384	0.00235759	0.0118042	0.00120679	0.00598369	0.0062475	0.000745475	0.00270801	0.000611546	0.00140335	0.00039718	1.27215e-05	0.00447602	0.00195961	0.00790167	0.00072551	0.00292343	0.00167105	0.00101839	0.000652018	0.0015748	0.000750154	0.00524992	0.000371782	0.0375697	0.188107	0.019231	0.095354	0.099558	0.0118796	0.0431539	0.00974539	0.0223633	0.00632933	0.000202725	0.0713283	0.0312277	0.125918	0.0115615	0.0465868	0.0266293	0.0162287	0.0103903	0.0250955	0.0119542	0.0836609	0.00592459	0.0918689	0.36821	0.0398195	0.104996	0.378657	0.0164481	1	0.543047	1.54332	1.24408e-12	1.66409e-06	0.00638573	3.99361	0.06275239
2880	-2417.27	-2448.3	31.0313	0.1047778	0.193635	0.320831	0.314718	0.170817	0.00211841	0.0035781	0.00646852	0.00459887	0.0127491	0.000963027	0.0014007	0.000480143	0.00181395	0.000548672	5.34249e-06	0.00953758	0.00330167	0.00984636	0.00075309	0.00218406	0.00107192	0.000263658	0.00236318	0.00239323	0.00315947	0.00705113	0.000542643	0.0274431	0.0463528	0.0837969	0.0595764	0.165159	0.0124756	0.0181454	0.00622005	0.0234989	0.00710781	6.92097e-05	0.123555	0.0427718	0.127555	0.00975596	0.0282935	0.0138862	0.00341558	0.030614	0.0310032	0.0409296	0.0913444	0.0070297	0.100344	0.331549	0.064911	0.10553	0.356007	0.0416595	1	0.630508	2.19534	9.89966e-07	0.00147761	0.106824	3.8917	0.07719283
2890	-2415.14	-2447.5	32.3563	0.0338733	0.180125	0.362393	0.28793	0.169553	0.00207913	0.00790869	0.0074588	0.00491737	0.00899037	0.000933818	0.000550074	0.00317135	0.00151493	0.000785873	7.89126e-05	0.00629376	0.00651301	0.00717244	0.000697781	0.00144752	0.00111231	0.00103641	0.0018279	0.00128435	0.00500533	0.00494918	0.000692207	0.0272061	0.103488	0.0976008	0.0643454	0.117642	0.0122193	0.00719789	0.0414982	0.0198233	0.0102834	0.0010326	0.0823558	0.0852248	0.0938537	0.00913069	0.0189412	0.0145549	0.0135618	0.0239186	0.0168061	0.0654964	0.0647616	0.00905775	0.151527	0.397391	0.0484067	0.0725498	0.239985	0.0901399	1	0.460395	1.76328	9.39452e-19	1.44825e-09	0.000343152	3.99966	0.07642152
2900	-2414.94	-2444.71	29.7793	0.1018228	0.1762	0.344112	0.306876	0.172813	0.00195736	0.0103691	0.00582523	0.0121424	0.010801	0.00285305	0.000681572	0.000321191	0.0013394	0.000206993	0.000147778	0.0114235	0.00292203	0.0107055	0.00171464	0.00109624	0.00130948	0.00667933	0.000781561	0.000478802	0.00310198	0.00591381	0.0001159	0.0210723	0.111631	0.0627125	0.130721	0.11628	0.030715	0.00733758	0.00345784	0.0144195	0.00222842	0.00159093	0.122982	0.0314576	0.115252	0.0184592	0.0118018	0.0140974	0.0719075	0.00841403	0.00515463	0.0333949	0.0636661	0.00124774	0.0818312	0.358899	0.0335719	0.136746	0.310412	0.0785404	1	0.230507	1.68357	6.74633e-07	0.00122013	0.0986842	3.90009	0.0928879
2910	-2418.13	-2449.87	31.7397	0.05487711	0.163373	0.362527	0.302008	0.172092	0.00163171	0.0069242	0.00552057	0.0128836	0.00860597	0.00334275	0.00159868	0.000543609	9.16064e-05	0.000124535	0.000447668	0.00536582	0.00400238	0.00164829	0.00339347	0.00148909	0.00140441	0.00477734	0.000974231	0.000259451	0.0054975	0.00592589	0.00181488	0.0208478	0.0884682	0.0705345	0.16461	0.109956	0.0427092	0.0204259	0.00694551	0.00117043	0.00159115	0.0057197	0.0685573	0.051137	0.0210597	0.0433573	0.0190256	0.0179437	0.0610386	0.0124474	0.00331493	0.0702397	0.0757131	0.0231881	0.0551591	0.521559	0.0139864	0.0721259	0.275676	0.0614937	1	0.518761	2.02937	5.94503e-12	3.63675e-06	0.00883307	3.99116	0.07826765
2920	-2411.72	-2443.05	31.3286	0.1048526	0.184988	0.34523	0.316051	0.153731	0.00215642	0.00859269	0.00525412	0.00699274	0.00658616	0.000362096	0.00217118	0.000957761	0.000255697	9.92671e-05	0.00025536	0.00323108	0.00538974	0.002489	0.00126787	0.000969999	0.000854327	0.00644013	0.000453731	0.000406906	0.00242728	0.00690944	0.000692622	0.0330659	0.131758	0.0805654	0.107225	0.100991	0.00555228	0.0332923	0.0146861	0.00392079	0.00152214	0.00391562	0.0495446	0.082645	0.0381657	0.0194411	0.0148737	0.0131	0.0987514	0.00695739	0.00623939	0.0372194	0.105948	0.0106205	0.0949536	0.380836	0.0383201	0.0457647	0.405625	0.0345002	1	0.444025	1.88402	9.99345e-07	0.00148458	0.107032	3.89148	0.06521563
2930	-2416.34	-2446.79	30.4526	0.1692211	0.162028	0.32608	0.346729	0.165163	0.00279418	0.00666596	0.0051145	0.0015824	0.00721819	0.000588604	0.00192513	0.00109582	0.000131455	0.000247909	0.000124873	0.00464039	0.00453397	0.00261586	0.000562592	0.00346422	0.000591564	0.00434318	0.00065754	0.000187158	0.00648369	0.00402404	0.00221123	0.0452101	0.107856	0.082753	0.0256033	0.116791	0.00952365	0.0311487	0.0177304	0.00212696	0.00401118	0.00202046	0.0750818	0.0733599	0.0423247	0.00910278	0.0560513	0.00957155	0.070273	0.010639	0.00302822	0.104907	0.0651092	0.0357778	0.119692	0.414568	0.0501548	0.0735369	0.302935	0.0391142	1	0.493534	2.06886	0.000151214	0.0181147	0.29876	3.68297	0.06180444
2940	-2418.51	-2450.2	31.6873	0.06267555	0.154394	0.359084	0.327513	0.159009	0.00088215	0.0074639	0.00705885	0.00245674	0.00775944	0.00113949	0.00225623	0.000281764	0.00234115	0.000777441	0.000295209	0.00597969	0.00275384	0.00300813	0.000801188	0.00186962	0.00107619	0.00194777	0.000144056	0.000188711	0.00422178	0.00585761	0.00261056	0.0139644	0.118153	0.111741	0.03889	0.122831	0.018038	0.0357159	0.0044603	0.0370602	0.0123068	0.00467313	0.0946581	0.0435931	0.0476184	0.0126827	0.0295959	0.017036	0.030833	0.00228039	0.00298728	0.0668305	0.0927255	0.041325	0.128218	0.413459	0.02879	0.071006	0.302214	0.0563124	1	0.542234	2.03959	1.37617e-10	1.74859e-05	0.0169499	3.98303	0.06317151
2950	-2422.97	-2452.49	29.522	0.3590679	0.15891	0.335379	0.337093	0.168618	0.00200143	0.0042527	0.0023354	0.00428009	0.00779334	0.00549722	0.00233114	0.000311216	0.0011053	0.000568628	0.000434487	0.00526283	0.00296838	0.00412442	0.000244048	0.00170624	0.00130358	0.00305147	9.21546e-05	0.00101988	0.00442873	0.00515474	0.000625457	0.032868	0.069839	0.0383526	0.0702889	0.127984	0.0902769	0.0382826	0.00511088	0.0181516	0.00933818	0.00713527	0.0864276	0.0487476	0.0677324	0.00400783	0.0280204	0.0214078	0.0501121	0.00151339	0.0167487	0.0727298	0.0846526	0.0102714	0.119709	0.4028	0.0420384	0.0492104	0.341586	0.0446555	1	0.494904	1.61733	0.011279	0.150589	0.682898	3.15523	0.06089287
2960	-2421.65	-2454.57	32.9203	0.01396528	0.193346	0.365674	0.307613	0.133367	0.00127631	0.00713668	0.00429379	0.00516721	0.0056201	0.000959875	0.00102235	0.00107303	0.00259848	0.000737879	0.000189974	0.0045642	0.00401038	0.00126041	0.000369505	0.0016582	0.000706375	0.000774907	7.19154e-05	0.000488737	0.00641435	0.00498404	0.000317592	0.0229156	0.128136	0.077093	0.0927747	0.100906	0.0172341	0.0183558	0.0192657	0.0466545	0.0132483	0.00341089	0.0819479	0.0720044	0.0226301	0.00663427	0.0297722	0.0126826	0.0139131	0.00129121	0.00877504	0.115167	0.089486	0.00570221	0.054682	0.335194	0.0461765	0.138361	0.323804	0.101782	1	0.67387	1.74333	4.33555e-44	3.11657e-22	1.90102e-09	4	0.0556963
2970	-2422.91	-2454.61	31.6978	0.007174609	0.19826	0.346511	0.322288	0.13294	0.00193443	0.00589645	0.00527648	0.00531572	0.00652627	0.000373239	0.00272858	0.00196746	0.000935387	0.00105085	0.00037612	0.00225061	0.00657637	0.00402689	0.000853267	0.00135108	0.000123185	0.00228532	0.000258052	0.0015619	0.000972451	0.0044066	0.00073776	0.0334767	0.102042	0.0913132	0.0919922	0.112942	0.00645915	0.0472199	0.0340483	0.0161875	0.0181856	0.00650901	0.0389483	0.113809	0.0696882	0.0147664	0.0233813	0.00213179	0.0395491	0.00446577	0.0270297	0.0168289	0.0762593	0.0127674	0.104625	0.296009	0.0191477	0.0849406	0.412279	0.0829983	1	0.862789	2.3011	6.8138e-85	1.23626e-42	6.48447e-18	4	0.05778447
2980	-2423.19	-2454.06	30.8672	0.007477504	0.188829	0.335292	0.311481	0.164398	0.00144045	0.00418604	0.00555527	0.00301809	0.00546748	0.000343813	0.00197226	0.000525838	0.00194155	0.000469133	0.00195384	0.00258516	0.00188027	0.00323753	0.000851315	0.0045536	0.000329651	0.00218334	0.000457087	0.00377286	0.00240891	0.00545746	0.000619056	0.0260904	0.0758203	0.100621	0.0546656	0.0990305	0.00622738	0.0357229	0.00952432	0.0351666	0.00849726	0.0353892	0.0468241	0.0340566	0.0586404	0.0154196	0.0824778	0.00597086	0.0395461	0.00827906	0.0683365	0.0436317	0.0988492	0.0112128	0.0419872	0.465795	0.0117766	0.0754528	0.283983	0.121006	1	0.514035	2.66979	1.70833e-81	6.18995e-41	3.29041e-17	4	0.05521
2990	-2410.08	-2442.32	32.2392	0.01491775	0.166997	0.320509	0.346511	0.165983	0.00347432	0.00489341	0.00511899	0.0267956	0.0127149	0.00101403	0.000461135	0.00156035	0.00192159	0.000392798	0.000755426	0.00710396	0.00398979	0.00549167	0.000303565	0.00452879	0.000191835	0.00668583	0.000224642	0.000151597	0.000510443	0.0057994	0.00071035	0.0366511	0.0516213	0.0540009	0.282671	0.134131	0.0106972	0.00486458	0.0164604	0.0202712	0.00414368	0.00796909	0.0749407	0.0420888	0.0579325	0.00320235	0.0477748	0.00202369	0.0705298	0.00236978	0.00159921	0.00538474	0.0611787	0.00749358	0.0872144	0.359914	0.0319815	0.0549544	0.381673	0.0842637	1	0.43598	1.86215	2.45214e-41	7.41125e-21	7.08151e-09	4	0.09479443
3000	-2415.76	-2448.76	32.9977	0.02227239	0.177743	0.343651	0.320554	0.158052	0.00356479	0.00681869	0.00533355	0.00428399	0.0116451	0.00277546	0.00275555	0.0023924	0.0017481	0.000154117	0.000162937	0.00750436	0.00075255	0.00633926	0.000588866	0.00315494	0.000457453	0.00549475	0.000375321	0.00159596	5.63926e-05	0.00397109	0.00119386	0.048753	0.093254	0.072943	0.0585889	0.159261	0.0379579	0.0376856	0.032719	0.0239075	0.00210774	0.00222837	0.102631	0.0102921	0.0866972	0.00805347	0.0431477	0.00625623	0.0751475	0.00513298	0.0218267	0.000771239	0.0543096	0.0163275	0.0722694	0.384399	0.0146931	0.0578662	0.332289	0.138484	1	0.472682	1.5349	5.19931e-28	3.41047e-14	4.12253e-06	4	0.07311951
3010	-2420.13	-2450.71	30.5784	0.05916355	0.170986	0.333013	0.322536	0.173465	0.00215976	0.00371733	0.00323592	0.00861127	0.00528728	0.000466674	0.00237394	0.000233888	0.00076169	0.000117913	8.65064e-05	0.00423272	0.00107296	0.00644904	0.000403628	0.00150524	0.000325543	0.00716755	0.000121809	0.000547629	4.99125e-05	0.00380825	0.000631025	0.0404697	0.0696553	0.0606346	0.161358	0.0990732	0.00874454	0.0444829	0.0043826	0.0142726	0.00220945	0.00162096	0.0793127	0.0201051	0.120842	0.00756319	0.0282052	0.00610003	0.134306	0.00228247	0.0102615	0.00093526	0.0713589	0.0118241	0.121805	0.33763	0.0432012	0.159392	0.290856	0.0471163	1	0.329396	2.12196	3.70428e-11	9.0747e-06	0.0129101	3.98708	0.05336746
3020	-2410.34	-2441.8	31.4584	0.04786206	0.172459	0.347181	0.325315	0.155045	0.00493848	0.00920243	0.00115246	0.0421027	0.014088	0.00172217	0.00300823	0.00102885	0.00226571	0.000286871	0.000124571	0.00589949	0.00454195	0.00826887	0.00132673	0.00226647	0.000873073	0.00266315	0.000306098	0.00165751	0.004659	0.00767337	0.00101351	0.0407904	0.0760094	0.00951897	0.347756	0.116362	0.0142246	0.0248471	0.00849803	0.0187141	0.00236947	0.00102892	0.0487281	0.0375151	0.0682985	0.0109584	0.0187204	0.00721132	0.0219968	0.00252828	0.0136906	0.0384819	0.0633798	0.00837133	0.0752187	0.340871	0.0494273	0.083145	0.431276	0.020062	1	0.351101	1.8438	1.46777e-13	5.71769e-07	0.00409917	3.9959	0.1210697
3030	-2416.06	-2445.58	29.5232	0.1323194	0.164072	0.376316	0.312107	0.147505	0.000807061	0.00666457	0.00122605	0.0078903	0.00707865	0.000272714	0.0013215	0.000547969	0.00179619	0.000782455	0.000148013	0.00577972	0.00432681	0.00626596	0.000346964	0.000758433	0.000385561	0.00549503	0.000433021	0.00192792	0.00309587	0.00422824	0.00184147	0.0127256	0.105085	0.0193321	0.124413	0.111615	0.0043001	0.0208371	0.00864026	0.0283219	0.0123376	0.00233384	0.0911333	0.0682242	0.0988003	0.00547085	0.0119588	0.00607944	0.0866444	0.00682778	0.030399	0.048815	0.0666699	0.0290358	0.108289	0.398948	0.111588	0.0575913	0.262727	0.0608571	1	0.345215	2.33814	1.54798e-05	0.00582558	0.188108	3.80605	0.06342046
3040	-2411.88	-2443.19	31.305	0.145692	0.176176	0.330581	0.33674	0.156503	0.00282384	0.00751728	0.005247	0.00866974	0.00773362	0.00147971	0.0014402	0.000468182	0.00450687	0.00121257	0.000358901	0.00744539	0.00576037	0.0124316	0.000127679	0.00461191	0.000222314	0.00301206	0.000435062	0.000812828	0.00160075	0.00474217	0.00198054	0.0333627	0.0888142	0.0619916	0.10243	0.09137	0.0174822	0.0170154	0.00553141	0.0532471	0.0143261	0.00424029	0.0879648	0.0680568	0.146875	0.00150849	0.0544882	0.00262656	0.0355865	0.00514011	0.00960329	0.0189124	0.0560271	0.0233994	0.0725618	0.394512	0.053598	0.115878	0.315561	0.0478888	1	0.359411	1.48553	4.04127e-05	0.00939674	0.228796	3.76177	0.0846406
3050	-2416.97	-2449.91	32.9421	0.04568345	0.176521	0.331229	0.33544	0.15681	0.0011577	0.0052033	0.00876854	0.00401029	0.00781984	0.0016299	0.000668687	0.000339574	0.00338025	0.000995126	0.000208206	0.00779543	0.00547052	0.00606201	2.81231e-05	0.0022862	0.000224448	0.00470238	0.00105453	0.00142017	0.00446422	0.00983987	0.00271369	0.0144274	0.0648443	0.109275	0.0499768	0.097452	0.020312	0.00833328	0.00423182	0.0421252	0.0124014	0.00259469	0.0971478	0.0681744	0.0755456	0.000350474	0.0284909	0.0027971	0.0586018	0.0131418	0.0176984	0.0556337	0.122626	0.0338184	0.0389686	0.365868	0.0913586	0.136526	0.282361	0.0849179	1	0.419321	1.34616	3.6892e-14	2.86707e-07	0.00307831	3.99692	0.080243
3060	-2412.23	-2444.31	32.0742	0.07544674	0.180205	0.330718	0.332509	0.156568	0.00289826	0.00720194	0.00653913	0.00415686	0.00721554	0.00103902	0.000385033	0.0005645	0.00186183	0.000510102	0.000640809	0.00401746	0.0040377	0.00207112	0.00130268	0.00210738	0.00059802	0.00509191	0.00130556	0.000808293	0.00415795	0.00345039	0.000566272	0.0463515	0.11518	0.10458	0.0664803	0.115397	0.0166169	0.00615779	0.00902798	0.029776	0.00815801	0.0102484	0.0642509	0.0645745	0.0331232	0.0208337	0.0337031	0.00956407	0.0814344	0.0208797	0.0129269	0.0664976	0.0551818	0.00905633	0.100864	0.385493	0.054903	0.0629382	0.362482	0.0333193	1	0.591275	1.83037	5.805e-09	0.000113446	0.0368392	3.96305	0.06252776
3070	-2424.86	-2454.39	29.5337	0.06355553	0.178479	0.341284	0.345628	0.134609	0.00367124	0.00333049	0.00433552	0.00544587	0.00494272	0.000994528	0.000817302	0.000263927	0.000830767	0.000458281	0.00121597	0.00315709	0.00247858	0.00461836	0.000462923	0.00072298	0.00022219	0.00354388	0.000834081	0.00339538	0.0029093	0.00178589	0.000164653	0.0725514	0.0658175	0.085679	0.107622	0.0976784	0.0196539	0.0161516	0.00521574	0.0164177	0.0090566	0.0240301	0.0623907	0.0489819	0.0912685	0.00914833	0.0142876	0.00439093	0.0700345	0.0164832	0.0670999	0.0574938	0.0352928	0.00325389	0.0531041	0.494279	0.0202371	0.0724628	0.239925	0.119991	1	0.834231	3.10579	1.869e-10	2.03763e-05	0.0180612	3.98192	0.05060193
3080	-2413.12	-2443.14	30.0151	0.06707442	0.158747	0.333073	0.337313	0.170867	0.00151983	0.00243514	0.00522363	0.0103901	0.00547182	0.00030331	0.00154465	0.000433328	0.000659767	0.000399557	0.000401202	0.00280484	0.00164775	0.00591897	0.000169256	0.00119291	0.000426746	0.00322896	0.0016195	0.00216714	0.00100007	0.00201862	0.000222194	0.0296845	0.047562	0.102025	0.202935	0.106873	0.00592411	0.0301694	0.00846356	0.0128862	0.00780395	0.00783608	0.0547828	0.0321831	0.115606	0.00330583	0.0232993	0.008335	0.0630664	0.0316313	0.0423276	0.0195328	0.0394267	0.00433979	0.109829	0.372503	0.0694673	0.0715705	0.301551	0.0750789	1	0.45282	2.70773	5.86588e-10	3.60878e-05	0.022898	3.97707	0.05119931
